training loss,testing loss
0.0016756755924275653,0.0013600626664066857
0.001120362171522257,0.0008520231963219968
0.0007478439206765456,0.0007066682418526122
0.0006468089075166393,0.0006202847141222182
0.0005850005529778586,0.0005632588477579481
0.0005401458294892853,0.0005479599973610179
0.0004914892333820744,0.0005664947753151258
0.00048608869573482394,0.0004822694883456059
0.00044058877322117264,0.00048455992628904906
0.00042289632467807015,0.0005021077100977753
0.00040463528826931546,0.00042987879273961437
0.00036352784690362486,0.00042581751476973296
0.00032911078014876696,0.0004207278928140912
0.0002934569474415515,0.0003944790529644568
0.000291678460339564,0.00040130867008966476
0.00027583111350946694,0.0003815136080833547
0.00032034877371960176,0.0004491147588740921
0.00027659299922754254,0.000353642777455124
0.00021419205974477034,0.00034068770826596655
0.00020297097812131554,0.00035029890714213254
0.00019360182760106963,0.000328297420249631
0.00016886616402630214,0.00035809105823070487
0.0001582608610712641,0.00030125446298343104
0.00014214525524011785,0.000285377520379949
0.00013455658578701937,0.00030661285043496523
0.00012129171258438323,0.0002735085831249528
0.00010590601071299082,0.0002600343838408166
9.432384348739023e-05,0.0002372195234232949
8.704723198510086e-05,0.000242544537424251
7.651491872490046e-05,0.0002369878090438292
7.095681166075254e-05,0.00022824170847536262
6.281368198070788e-05,0.00023301539397586814
7.038773127891491e-05,0.00021233230004189394
5.8342218857653664e-05,0.00020578753848729485
4.951478287253077e-05,0.00021210611148765593
6.643879713726963e-05,0.00020347410384353927
4.6570103057258e-05,0.0001914712873368637
5.091400757506066e-05,0.0002070163302546875
4.862314881668708e-05,0.0001945146466217314
4.0044474570260556e-05,0.00019170342993950754
3.8424287082638e-05,0.0001986657631112559
3.48136738246081e-05,0.00018643007625183654
4.464525617632634e-05,0.00020161414533063319
6.665985043086535e-05,0.0002488145544758123
8.79940756324989e-05,0.0003123592268710843
8.187855392779139e-05,0.00018333370623595054
3.9358439674040047e-05,0.00017914585557512262
3.318374571487463e-05,0.0001665874517515697
2.71215563605603e-05,0.00016998913259047902
2.5836235892546193e-05,0.0001649014369115431
2.7941619511252748e-05,0.00017722803018069966
5.7326559633083615e-05,0.00018609990559828777
3.4587545175754434e-05,0.00016224930974810073
2.719529499396837e-05,0.00016690442871274144
2.5127595753557135e-05,0.00015874036588215721
2.1365834695505767e-05,0.00016198231667548306
2.2770468885110775e-05,0.00015868342268345948
2.4676612894946822e-05,0.0001613649389720663
2.0519687837584183e-05,0.00015535718910431376
2.1404062411448016e-05,0.00016409142296073366
2.5835863495806487e-05,0.0001542577339216333
2.333270090413421e-05,0.00015697396884206682
2.548464218500268e-05,0.00016279118417790442
2.934637294939338e-05,0.00016052816345384627
2.371934607446857e-05,0.00016810158779139095
2.464980207150802e-05,0.0001576623763398719
2.021762749350411e-05,0.00015084293069473159
1.8565033133199905e-05,0.0001503021710298278
1.6681652370166512e-05,0.00015129313701022924
2.0278035404000106e-05,0.00015628592408382136
