training loss,testing loss
0.0018381345544405507,0.0016968597276982935
0.0015524635176089676,0.0014686531344936652
0.0013949832815507595,0.0013364786698454709
0.0012588302484911047,0.0012470549882643601
0.0011540987613526258,0.0011102375115804148
0.001086043707222085,0.0010697782350083192
0.0010400213174183261,0.0010177124517433572
0.0009868983387467311,0.0009617485994981094
0.00092175532993155,0.0008953346892006018
0.0008595624561139354,0.0008458997482772578
0.0008047858397758594,0.0008099961867132648
0.000778845814762242,0.0008179531968904264
0.0007516652686083971,0.0007512916366315701
0.0007278828036787947,0.0007295000331589218
0.0007164925841304163,0.0007166978599729411
0.0006969050209701174,0.0007221950676687287
0.0006848489835674903,0.0006993456376772939
0.0006728195415979082,0.0007026900636088667
0.0006736970423706666,0.0007316175904689413
0.0006570649629628117,0.0006861753013888092
0.0006519895676650446,0.0006923486408071987
0.0006347108298954977,0.0006493156846386917
0.0006260566166460965,0.0006562746018806303
0.0006262463489265153,0.0006821976724137185
0.0006236133421418454,0.0006484707006055749
0.0006119559171510804,0.0006498455662618984
0.0005980834978717294,0.000643180440899662
0.0006063176382502372,0.0006344154043207792
0.000598229432238661,0.000631357436632794
0.000585259008574102,0.0006258815816236716
0.0005896777373202371,0.0006241655848553461
0.0005824804022047442,0.000616511358230403
0.0005693783583190067,0.0006117979833630449
0.0005717797301864872,0.0006082211250693283
0.000565366025230932,0.0006525789147638011
0.0005601046652758889,0.0005943919461446278
0.0005441787765558922,0.0006224758173409623
0.0005485463000227217,0.0005765721992109761
0.0005397779674791364,0.0005722706671804189
0.0005362387854168474,0.0005728816140838193
0.000533109244354295,0.0005746550688689405
0.0005213157268537377,0.0005822076991369779
0.0005211137162846034,0.0005586455438540063
0.000521454873854633,0.0005724285274151374
0.0005089651680353916,0.0005825678712095727
0.0005002280960042933,0.0005551117091354998
0.0005008220376277512,0.0005594405246842089
0.0004950496773799938,0.0005987273042344234
0.0004961376512338492,0.0005696484644431621
0.000489035267453415,0.0005570617299809149
0.00047909159753048284,0.0005326342405610238
0.00047847050079850086,0.0006037411283504105
0.0004758484051280627,0.000549327739105193
0.00046473848933325796,0.0005193460775031284
0.0004655613973172325,0.0005722413072362543
0.00047724847805291187,0.0005298129201753799
0.0004553201188559108,0.0005172493927547651
0.0004473598673939705,0.000531039064552522
0.0004438669508972177,0.0005131439882626927
0.00043735783256124703,0.0005180593216650639
0.00043453972003507346,0.0005211650076406923
0.00043218221540111256,0.0005168038781972207
0.0004328553714775339,0.0005028930101120336
0.00042855271683286196,0.0005108248925711395
0.0004203558714256029,0.0005250415496641036
0.0004244549781133449,0.0005063369265178952
0.00041760777715932237,0.0005102165875899972
0.0004465255912774327,0.0005059301891985039
0.00042691842448248555,0.0005054327863917658
0.00043194378112358124,0.0004971269756259227
0.00043309312296156406,0.0005529600100337782
0.00041580687040660645,0.0005008050720348503
0.0004013408394354029,0.0005555755670436404
0.0004111156237988987,0.00048764836656945673
0.0003985533818856559,0.0004940435228601211
0.0004072684332530833,0.0005452801014832927
0.00040345197017869035,0.00048651381177037504
0.0003906645496361748,0.0004825210622088476
0.00039120135021000876,0.0004795392587160071
0.00039017012935470453,0.0004935583881998547
0.000387458172256381,0.0004780055496446563
0.0003823238246806079,0.0004780189628063729
0.00038220739145551554,0.0004808992641328862
0.0003796002324000283,0.0004807226162290934
0.0003779661659130149,0.0004860234432712649
0.0003765062776492965,0.00047598978483372114
0.0003759310315327832,0.00047921391687299493
0.000386289297867651,0.0004789238615723496
0.0003811550239333883,0.00048093456020014303
0.00037476311236704613,0.0005103387580620069
0.0003757785031198044,0.000473094474397261
0.0003914300426417454,0.0004974901520957549
0.00037022532390741013,0.00047213593056905225
0.0003682673084161555,0.0004745646965492404
0.00037561096524410515,0.0004655867508104579
0.0003620902288027785,0.00046585354897560495
0.000358504851994274,0.00046997977029108865
0.00035574929885721457,0.00047092552219207086
0.0003595527928237888,0.0004615163252420836
0.0003654322528745979,0.0004849529625833825
0.00035506130926395683,0.0004582448959505806
0.0003522963868983259,0.0004589535235991758
0.00034678703108731885,0.00045918477452218983
0.0003393311701736159,0.0004574616511959131
0.0003373725779855511,0.00045755391757032184
0.0003360734889142667,0.00045882300456110954
0.00033904626386973896,0.0004618267198869338
0.0003370120769514787,0.0004712824716768933
0.00033491445973402625,0.0004524606131863865
0.0003331694585292346,0.0004554726398606418
0.0003365175127383378,0.00046496318289868983
0.00033371112226494447,0.0004593760228475951
0.000330872601603694,0.00045580264325535886
0.00033310942305957505,0.0004585794577106946
0.00033180550733849295,0.00045457954428539696
0.00032843422227553235,0.00045756963152212627
0.0003273878334739217,0.00044904580184568964
0.000327605463804282,0.0004567530584719145
0.00033435565966294346,0.0004615931784924628
0.0003285166068411799,0.0004702471739922961
0.0003252744480657081,0.00045540109523713136
0.0003262739190232065,0.00046401812543274103
0.00032709497785562595,0.0004613789415805403
0.00032972418244533015,0.0004517842108863547
0.00032354851816004764,0.00044950556087618073
0.00032172700545440115,0.0004526396597749695
0.0003198726387574535,0.0004602962593322225
0.00032181822065136987,0.0004481105918812594
0.00032057498394737416,0.00044372396589482596
0.0003186906342197097,0.00044510529074944893
0.00032467282841080856,0.00045335150401418407
0.00031742321699504937,0.0004499429240681683
0.00031659987051336266,0.00044839499274861407
0.00032066008054905317,0.00044824718956299354
0.0003149722908291909,0.0004448017614336233
0.00031545829234263774,0.0004518277421029228
0.0003147704733154652,0.00044442463232288986
0.0003164275366791778,0.0004430254970705419
0.000310880292443361,0.00044495537489031754
0.00031448673866124767,0.0004544250614179129
0.00031279157520850386,0.00044719959736209025
0.0003131945799175424,0.0004422052876290047
0.0003084945314295703,0.000446620481847221
0.0003091244865738025,0.00044209107520256307
0.0003113108967557888,0.0004460756001979903
0.00031018056315863785,0.0004483015703347822
0.00031388838983592435,0.0004420836569007599
0.00030824518736070867,0.00044457221608326745
